"Time","Flags O2_Air","Value O2_Air","Unit O2_Air","Temp O2_Air","T.Unit O2_Air","Flags 02_2","Value 02_2","Unit 02_2","Temp 02_2","T.Unit 02_2","Flags O2_3","Value O2_3","Unit O2_3","Temp O2_3","T.Unit O2_3","Flags O2_4","Value O2_4","Unit O2_4","Temp O2_4","T.Unit O2_4","Flags pH_1","Value pH_1","Unit pH_1","Temp pH_1","T.Unit pH_1","Flags pH_2","Value pH_2","Unit pH_2","Temp pH_2","T.Unit pH_2","Flags pH_3","Value pH_3","Unit pH_3","Temp pH_3","T.Unit pH_3","Flags pH_4","Value pH_4","Unit pH_4","Temp pH_4","T.Unit pH_4","D130"
"11/03/2015 16:47:05","0","54,3","mV","25,0","°C","0","-431,3","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-503,3","mV","25,0","°C","16","-17,6","mV","25,5","°C","0","-6,2","mV","25,0","°C","0","-65,1","mV","25,0","°C","0","11,5","mV","25,0","°C",""
"11/03/2015 16:47:25","0","54,3","mV","25,0","°C","0","-439,5","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-499,5","mV","25,0","°C","16","-17,6","mV","25,4","°C","0","-5,8","mV","25,0","°C","0","-65,0","mV","25,0","°C","0","11,4","mV","25,0","°C",""
"11/03/2015 16:47:45","0","54,3","mV","25,0","°C","0","-440,6","mV","25,0","°C","16","0,3","mV","22,2","°C","0","-514,5","mV","25,0","°C","16","-17,0","mV","25,4","°C","0","-5,3","mV","25,0","°C","0","-64,9","mV","25,0","°C","0","11,6","mV","25,0","°C",""
"11/03/2015 16:48:05","0","54,3","mV","25,0","°C","0","-438,5","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-514,7","mV","25,0","°C","16","-17,1","mV","25,4","°C","0","-5,6","mV","25,0","°C","0","-65,2","mV","25,0","°C","0","11,3","mV","25,0","°C",""
"11/03/2015 16:48:25","0","54,3","mV","25,0","°C","0","-439,9","mV","25,0","°C","16","0,3","mV","22,2","°C","0","-513,2","mV","25,0","°C","16","-15,9","mV","25,4","°C","0","-4,9","mV","25,0","°C","0","-65,0","mV","25,0","°C","0","11,3","mV","25,0","°C",""
"11/03/2015 16:48:45","0","54,3","mV","25,0","°C","0","-456,2","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-531,2","mV","25,0","°C","16","-15,7","mV","25,4","°C","0","-5,0","mV","25,0","°C","0","-65,1","mV","25,0","°C","0","11,3","mV","25,0","°C",""
"11/03/2015 16:49:05","0","54,3","mV","25,0","°C","0","-442,9","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-512,7","mV","25,0","°C","16","-15,0","mV","25,4","°C","0","-4,9","mV","25,0","°C","0","-65,1","mV","25,0","°C","0","11,4","mV","25,0","°C",""
"11/03/2015 16:49:25","0","54,3","mV","25,0","°C","0","-459,5","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-522,8","mV","25,0","°C","16","-15,2","mV","25,4","°C","0","-4,8","mV","25,0","°C","0","-65,1","mV","25,0","°C","0","11,3","mV","25,0","°C",""
"11/03/2015 16:49:45","0","54,3","mV","25,0","°C","0","-460,5","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-535,6","mV","25,0","°C","16","-15,6","mV","25,4","°C","0","-5,0","mV","25,0","°C","0","-65,3","mV","25,0","°C","0","11,2","mV","25,0","°C",""
"11/03/2015 16:50:05","0","54,3","mV","25,0","°C","0","-448,4","mV","25,0","°C","16","0,3","mV","22,2","°C","0","-520,0","mV","25,0","°C","16","-14,8","mV","25,4","°C","0","-4,2","mV","25,0","°C","0","-65,0","mV","25,0","°C","0","11,4","mV","25,0","°C",""
"11/03/2015 16:50:25","0","54,3","mV","25,0","°C","0","-361,2","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-429,9","mV","25,0","°C","16","-9,7","mV","25,3","°C","0","-2,3","mV","25,0","°C","0","-65,5","mV","25,0","°C","0","11,4","mV","25,0","°C",""
"11/03/2015 16:50:45","0","54,3","mV","25,0","°C","0","-167,5","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-220,9","mV","25,0","°C","16","-38,6","mV","25,3","°C","0","-33,2","mV","25,0","°C","0","-65,3","mV","25,0","°C","0","11,2","mV","25,0","°C",""
"11/03/2015 16:51:05","0","54,3","mV","25,0","°C","0","-251,1","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-346,8","mV","25,0","°C","16","-39,4","mV","25,3","°C","0","-34,1","mV","25,0","°C","0","-65,3","mV","25,0","°C","0","-36,8","mV","25,0","°C",""
"11/03/2015 16:51:25","0","54,3","mV","25,0","°C","0","-280,1","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-410,2","mV","25,0","°C","16","-35,4","mV","25,3","°C","0","-30,9","mV","25,0","°C","0","-74,5","mV","25,0","°C","0","-50,4","mV","25,0","°C",""
"11/03/2015 16:51:45","0","54,3","mV","25,0","°C","0","-406,4","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-479,6","mV","25,0","°C","16","-35,3","mV","25,3","°C","0","-30,6","mV","25,0","°C","0","-68,2","mV","25,0","°C","0","-42,7","mV","25,0","°C",""
"11/03/2015 16:52:05","0","54,3","mV","25,0","°C","0","-414,0","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-486,0","mV","25,0","°C","16","-35,8","mV","25,3","°C","0","-30,6","mV","25,0","°C","0","-62,9","mV","25,0","°C","0","-34,3","mV","25,0","°C",""
"11/03/2015 16:52:25","0","54,3","mV","25,0","°C","0","-441,0","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-501,1","mV","25,0","°C","16","-36,3","mV","25,3","°C","0","-30,7","mV","25,0","°C","0","-61,0","mV","25,0","°C","0","-28,2","mV","25,0","°C",""
"11/03/2015 16:52:45","0","54,3","mV","25,0","°C","0","-450,8","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-525,0","mV","25,0","°C","16","-36,8","mV","25,3","°C","0","-31,3","mV","25,0","°C","0","-61,5","mV","25,0","°C","0","-26,1","mV","25,0","°C",""
"11/03/2015 16:53:05","0","54,3","mV","25,0","°C","0","-471,2","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-545,4","mV","25,0","°C","16","-37,8","mV","25,3","°C","0","-31,9","mV","25,0","°C","0","-62,7","mV","25,0","°C","0","-27,9","mV","25,0","°C",""
"11/03/2015 16:53:25","0","54,3","mV","25,0","°C","0","-475,9","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-546,3","mV","25,0","°C","16","-38,4","mV","25,3","°C","0","-32,6","mV","25,0","°C","0","-63,3","mV","25,0","°C","0","-30,6","mV","25,0","°C",""
"11/03/2015 16:53:45","0","54,3","mV","25,0","°C","0","-487,1","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-558,1","mV","25,0","°C","16","-39,0","mV","25,3","°C","0","-33,6","mV","25,0","°C","0","-63,4","mV","25,0","°C","0","-31,3","mV","25,0","°C",""
"11/03/2015 16:54:05","0","54,3","mV","25,0","°C","0","-482,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-553,1","mV","25,0","°C","16","-39,4","mV","25,3","°C","0","-34,7","mV","25,0","°C","0","-62,4","mV","25,0","°C","0","-32,5","mV","25,0","°C",""
"11/03/2015 16:54:25","0","54,3","mV","25,0","°C","0","-501,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-574,5","mV","25,0","°C","16","-40,2","mV","25,3","°C","0","-35,7","mV","25,0","°C","0","-61,2","mV","25,0","°C","0","-34,1","mV","25,0","°C",""
"11/03/2015 16:54:45","0","54,3","mV","25,0","°C","0","-513,3","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-584,2","mV","25,0","°C","16","-40,1","mV","25,3","°C","0","-35,5","mV","25,0","°C","0","-59,5","mV","25,0","°C","0","-34,1","mV","25,0","°C",""
"11/03/2015 16:55:05","0","54,3","mV","25,0","°C","0","-511,0","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-578,2","mV","25,0","°C","16","-40,0","mV","25,3","°C","0","-34,9","mV","25,0","°C","0","-57,7","mV","25,0","°C","0","-33,8","mV","25,0","°C",""
"11/03/2015 16:55:25","0","54,3","mV","25,0","°C","0","-511,1","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-582,9","mV","25,0","°C","16","-40,1","mV","25,3","°C","0","-34,7","mV","25,0","°C","0","-56,5","mV","25,0","°C","0","-34,2","mV","25,0","°C",""
"11/03/2015 16:55:45","0","54,3","mV","25,0","°C","0","-529,1","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-599,1","mV","25,0","°C","16","-39,6","mV","25,3","°C","0","-34,5","mV","25,0","°C","0","-55,6","mV","25,0","°C","0","-34,4","mV","25,0","°C",""
"11/03/2015 16:56:05","0","54,3","mV","25,0","°C","0","-528,2","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-597,0","mV","25,0","°C","16","-38,8","mV","25,3","°C","0","-33,8","mV","25,0","°C","0","-54,2","mV","25,0","°C","0","-34,2","mV","25,0","°C",""
"11/03/2015 16:56:25","0","54,3","mV","25,0","°C","0","-526,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-594,5","mV","25,0","°C","16","-38,1","mV","25,3","°C","0","-33,5","mV","25,0","°C","0","-53,4","mV","25,0","°C","0","-34,5","mV","25,0","°C",""
"11/03/2015 16:56:45","0","54,3","mV","25,0","°C","0","-538,4","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-609,3","mV","25,0","°C","16","-38,1","mV","25,3","°C","0","-33,6","mV","25,0","°C","0","-52,7","mV","25,0","°C","0","-34,7","mV","25,0","°C",""
"11/03/2015 16:57:05","0","54,3","mV","25,0","°C","0","-533,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-602,1","mV","25,0","°C","16","-37,2","mV","25,3","°C","0","-32,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-34,5","mV","25,0","°C",""
"11/03/2015 16:57:25","0","54,3","mV","25,0","°C","0","-549,5","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-608,2","mV","25,0","°C","16","-37,3","mV","25,3","°C","0","-33,0","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-35,2","mV","25,0","°C",""
"11/03/2015 16:57:45","0","54,3","mV","25,0","°C","0","-551,4","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-619,6","mV","25,0","°C","16","-36,7","mV","25,3","°C","0","-32,5","mV","25,0","°C","0","-50,1","mV","25,0","°C","0","-34,8","mV","25,0","°C",""
"11/03/2015 16:58:05","0","54,3","mV","25,0","°C","0","-547,7","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-620,0","mV","25,0","°C","16","-36,8","mV","25,3","°C","0","-32,8","mV","25,0","°C","0","-49,9","mV","25,0","°C","0","-35,2","mV","25,0","°C",""
"11/03/2015 16:58:25","0","54,3","mV","25,0","°C","0","-548,7","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-615,6","mV","25,0","°C","16","-35,9","mV","25,3","°C","0","-32,3","mV","25,0","°C","0","-48,8","mV","25,0","°C","0","-34,7","mV","25,0","°C",""
"11/03/2015 16:58:45","0","54,3","mV","25,0","°C","0","-565,6","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-634,1","mV","25,0","°C","16","-36,2","mV","25,3","°C","0","-32,6","mV","25,0","°C","0","-48,6","mV","25,0","°C","0","-35,2","mV","25,0","°C",""
"11/03/2015 16:59:05","0","54,3","mV","25,0","°C","0","-548,9","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-620,1","mV","25,0","°C","16","-35,4","mV","25,3","°C","0","-32,2","mV","25,0","°C","0","-47,6","mV","25,0","°C","0","-34,8","mV","25,0","°C",""
"11/03/2015 16:59:25","0","54,3","mV","25,0","°C","0","-558,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-657,5","mV","25,0","°C","16","-35,7","mV","25,3","°C","0","-32,3","mV","25,0","°C","0","-47,2","mV","25,0","°C","0","-35,1","mV","25,0","°C",""
"11/03/2015 16:59:45","0","54,3","mV","25,0","°C","0","-572,4","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-643,4","mV","25,0","°C","16","-35,4","mV","25,3","°C","0","-32,0","mV","25,0","°C","0","-46,6","mV","25,0","°C","0","-35,2","mV","25,0","°C",""
"11/03/2015 17:00:05","0","54,3","mV","25,0","°C","0","-555,3","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-628,1","mV","25,0","°C","16","-35,1","mV","25,3","°C","0","-31,6","mV","25,0","°C","0","-46,0","mV","25,0","°C","0","-35,4","mV","25,0","°C",""
"11/03/2015 17:00:25","0","54,3","mV","25,0","°C","0","-573,4","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-646,8","mV","25,0","°C","16","-35,0","mV","25,3","°C","0","-31,4","mV","25,0","°C","0","-45,5","mV","25,0","°C","0","-35,2","mV","25,0","°C",""
"11/03/2015 17:00:45","0","54,3","mV","25,0","°C","0","-583,8","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-671,1","mV","25,0","°C","16","-35,2","mV","25,3","°C","0","-31,5","mV","25,0","°C","0","-45,4","mV","25,0","°C","0","-35,6","mV","25,0","°C",""
"11/03/2015 17:01:05","0","54,3","mV","25,0","°C","0","-567,9","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-650,2","mV","25,0","°C","16","-34,9","mV","25,3","°C","0","-31,3","mV","25,0","°C","0","-45,2","mV","25,0","°C","0","-35,6","mV","25,0","°C",""
"11/03/2015 17:01:25","0","54,3","mV","25,0","°C","0","-584,3","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-667,8","mV","25,0","°C","16","-34,9","mV","25,4","°C","0","-31,3","mV","25,0","°C","0","-44,9","mV","25,0","°C","0","-35,5","mV","25,0","°C",""
"11/03/2015 17:01:45","0","54,3","mV","25,0","°C","0","-577,3","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-660,1","mV","25,0","°C","16","-34,6","mV","25,3","°C","0","-31,2","mV","25,0","°C","0","-44,5","mV","25,0","°C","0","-35,4","mV","25,0","°C",""
"11/03/2015 17:02:05","0","54,3","mV","25,0","°C","0","-419,6","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-512,0","mV","25,0","°C","16","-37,2","mV","25,3","°C","0","-32,4","mV","25,0","°C","0","-49,3","mV","25,0","°C","0","-47,9","mV","25,0","°C",""
"11/03/2015 17:02:25","0","54,3","mV","25,0","°C","0","-480,7","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-568,7","mV","25,0","°C","16","-44,5","mV","25,3","°C","0","-37,8","mV","25,0","°C","0","-53,1","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"11/03/2015 17:02:45","0","54,3","mV","25,0","°C","0","-483,6","mV","25,0","°C","16","0,3","mV","22,2","°C","0","-559,7","mV","25,0","°C","16","-44,7","mV","25,3","°C","0","-39,4","mV","25,0","°C","0","-53,2","mV","25,0","°C","0","-49,2","mV","25,0","°C",""
"11/03/2015 17:03:05","0","54,3","mV","25,0","°C","0","-490,8","mV","25,0","°C","16","0,3","mV","22,2","°C","0","-569,7","mV","25,0","°C","16","-44,6","mV","25,3","°C","0","-40,1","mV","25,0","°C","0","-52,3","mV","25,0","°C","0","-48,6","mV","25,0","°C",""
"11/03/2015 17:03:25","0","54,3","mV","25,0","°C","0","-506,4","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-582,7","mV","25,0","°C","16","-44,5","mV","25,4","°C","0","-40,7","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-48,3","mV","25,0","°C",""
"11/03/2015 17:03:45","0","54,3","mV","25,0","°C","0","-525,4","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-601,0","mV","25,0","°C","16","-44,5","mV","25,4","°C","0","-41,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-48,4","mV","25,0","°C",""
"11/03/2015 17:04:05","0","54,3","mV","25,0","°C","0","-537,1","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-628,4","mV","25,0","°C","16","-44,8","mV","25,4","°C","0","-41,8","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-48,2","mV","25,0","°C",""
"11/03/2015 17:04:25","0","54,3","mV","25,0","°C","0","-554,2","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-635,8","mV","25,0","°C","16","-44,8","mV","25,4","°C","0","-42,1","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-48,4","mV","25,0","°C",""
"11/03/2015 17:04:45","0","54,3","mV","25,0","°C","0","-562,8","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-641,8","mV","25,0","°C","16","-43,9","mV","25,4","°C","0","-41,3","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-47,8","mV","25,0","°C",""
"11/03/2015 17:05:05","0","54,3","mV","25,0","°C","0","-606,8","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-685,5","mV","25,0","°C","16","-44,2","mV","25,5","°C","0","-41,6","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-47,8","mV","25,0","°C",""
"11/03/2015 17:05:25","0","54,3","mV","25,0","°C","0","-604,6","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-681,5","mV","25,0","°C","16","-43,4","mV","25,5","°C","0","-41,0","mV","25,0","°C","0","-50,0","mV","25,0","°C","0","-47,1","mV","25,0","°C",""
"11/03/2015 17:05:45","0","54,3","mV","25,0","°C","0","-619,2","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-699,5","mV","25,0","°C","16","-43,8","mV","25,4","°C","0","-41,3","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-46,9","mV","25,0","°C",""
"11/03/2015 17:06:05","0","54,3","mV","25,0","°C","0","-619,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-704,9","mV","25,0","°C","16","-43,7","mV","25,5","°C","0","-41,2","mV","25,0","°C","0","-50,2","mV","25,0","°C","0","-46,5","mV","25,0","°C",""
"11/03/2015 17:06:25","0","54,3","mV","25,0","°C","0","-618,5","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-695,9","mV","25,0","°C","16","-43,1","mV","25,4","°C","0","-40,6","mV","25,0","°C","0","-49,7","mV","25,0","°C","0","-45,8","mV","25,0","°C",""
"11/03/2015 17:06:45","0","54,3","mV","25,0","°C","0","-614,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-694,9","mV","25,0","°C","16","-43,1","mV","25,4","°C","0","-40,7","mV","25,0","°C","0","-49,7","mV","25,0","°C","0","-45,7","mV","25,0","°C",""
"11/03/2015 17:07:05","0","54,3","mV","25,0","°C","0","-629,6","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-710,9","mV","25,0","°C","16","-43,4","mV","25,4","°C","0","-40,9","mV","25,0","°C","0","-49,8","mV","25,0","°C","0","-45,8","mV","25,0","°C",""
"11/03/2015 17:07:25","0","54,3","mV","25,0","°C","0","-634,8","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-715,9","mV","25,0","°C","16","-43,3","mV","25,4","°C","0","-40,8","mV","25,0","°C","0","-49,5","mV","25,0","°C","0","-45,5","mV","25,0","°C",""
"11/03/2015 17:07:45","0","54,3","mV","25,0","°C","0","-655,6","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-717,8","mV","25,0","°C","16","-42,8","mV","25,4","°C","0","-40,4","mV","25,0","°C","0","-49,2","mV","25,0","°C","0","-45,2","mV","25,0","°C",""
"11/03/2015 17:08:05","0","54,3","mV","25,0","°C","0","-638,8","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-720,0","mV","25,0","°C","16","-42,7","mV","25,4","°C","0","-40,3","mV","25,0","°C","0","-49,0","mV","25,0","°C","0","-44,9","mV","25,0","°C",""
"11/03/2015 17:08:25","0","54,3","mV","25,0","°C","0","-640,2","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-721,7","mV","25,0","°C","16","-42,7","mV","25,4","°C","0","-40,3","mV","25,0","°C","0","-48,9","mV","25,0","°C","0","-44,8","mV","25,0","°C",""
"11/03/2015 17:08:45","0","54,3","mV","25,0","°C","0","-630,7","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-730,4","mV","25,0","°C","16","-42,4","mV","25,4","°C","0","-40,1","mV","25,0","°C","0","-48,6","mV","25,0","°C","0","-44,5","mV","25,0","°C",""
"11/03/2015 17:09:05","0","54,3","mV","25,0","°C","0","-652,5","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-733,6","mV","25,0","°C","16","-42,3","mV","25,4","°C","0","-39,9","mV","25,0","°C","0","-48,2","mV","25,0","°C","0","-43,9","mV","25,0","°C",""
"11/03/2015 17:09:25","0","54,3","mV","25,0","°C","0","-656,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-736,2","mV","25,0","°C","16","-42,1","mV","25,4","°C","0","-39,9","mV","25,0","°C","0","-48,1","mV","25,0","°C","0","-43,7","mV","25,0","°C",""
"11/03/2015 17:09:45","0","54,3","mV","25,0","°C","0","-664,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-744,5","mV","25,0","°C","16","-42,3","mV","25,4","°C","0","-40,3","mV","25,0","°C","0","-48,2","mV","25,0","°C","0","-43,7","mV","25,0","°C",""
"11/03/2015 17:10:05","0","54,3","mV","25,0","°C","0","-664,0","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-745,1","mV","25,0","°C","16","-42,4","mV","25,4","°C","0","-40,4","mV","25,0","°C","0","-48,2","mV","25,0","°C","0","-43,8","mV","25,0","°C",""
"11/03/2015 17:10:25","0","54,3","mV","25,0","°C","0","-661,5","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-742,8","mV","25,0","°C","16","-42,3","mV","25,3","°C","0","-40,4","mV","25,0","°C","0","-48,0","mV","25,0","°C","0","-43,7","mV","25,0","°C",""
"11/03/2015 17:10:45","0","54,3","mV","25,0","°C","0","-647,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-727,8","mV","25,0","°C","16","-41,7","mV","25,3","°C","0","-39,8","mV","25,0","°C","0","-47,4","mV","25,0","°C","0","-43,1","mV","25,0","°C",""
"11/03/2015 17:11:05","0","54,3","mV","25,0","°C","0","-654,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-733,2","mV","25,0","°C","16","-41,6","mV","25,4","°C","0","-39,7","mV","25,0","°C","0","-47,2","mV","25,0","°C","0","-42,8","mV","25,0","°C",""
"11/03/2015 17:11:25","0","54,3","mV","25,0","°C","0","-648,5","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-728,7","mV","25,0","°C","16","-41,6","mV","25,3","°C","0","-39,8","mV","25,0","°C","0","-47,1","mV","25,0","°C","0","-42,9","mV","25,0","°C",""
"11/03/2015 17:11:45","0","54,3","mV","25,0","°C","0","-660,4","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-742,3","mV","25,0","°C","16","-41,9","mV","25,3","°C","0","-40,0","mV","25,0","°C","0","-47,3","mV","25,0","°C","0","-43,0","mV","25,0","°C",""
"11/03/2015 17:12:05","0","54,3","mV","25,0","°C","0","-666,3","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-745,4","mV","25,0","°C","16","-41,6","mV","25,3","°C","0","-39,7","mV","25,0","°C","0","-46,8","mV","25,0","°C","0","-42,8","mV","25,0","°C",""
"11/03/2015 17:12:25","0","54,3","mV","25,0","°C","0","-652,3","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-731,1","mV","25,0","°C","16","-41,2","mV","25,3","°C","0","-39,4","mV","25,0","°C","0","-46,4","mV","25,0","°C","0","-42,2","mV","25,0","°C",""
"11/03/2015 17:12:45","0","54,3","mV","25,0","°C","0","-669,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-749,7","mV","25,0","°C","16","-41,5","mV","25,3","°C","0","-39,7","mV","25,0","°C","0","-46,6","mV","25,0","°C","0","-42,4","mV","25,0","°C",""
"11/03/2015 17:13:05","0","54,3","mV","25,0","°C","0","-668,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-749,7","mV","25,0","°C","16","-41,6","mV","25,3","°C","0","-39,7","mV","25,0","°C","0","-46,6","mV","25,0","°C","0","-42,3","mV","25,0","°C",""
"11/03/2015 17:13:25","0","54,3","mV","25,0","°C","0","-670,9","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-750,6","mV","25,0","°C","16","-41,2","mV","25,3","°C","0","-39,5","mV","25,0","°C","0","-46,2","mV","25,0","°C","0","-41,8","mV","25,0","°C",""
"11/03/2015 17:13:45","0","54,3","mV","25,0","°C","0","-669,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-748,4","mV","25,0","°C","16","-41,0","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,8","mV","25,0","°C","0","-41,5","mV","25,0","°C",""
"11/03/2015 17:14:05","0","54,3","mV","25,0","°C","0","-673,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-753,6","mV","25,0","°C","16","-41,0","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,8","mV","25,0","°C","0","-41,4","mV","25,0","°C",""
"11/03/2015 17:14:25","0","54,3","mV","25,0","°C","0","-661,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-744,3","mV","25,0","°C","16","-40,6","mV","25,3","°C","0","-39,0","mV","25,0","°C","0","-45,4","mV","25,0","°C","0","-41,2","mV","25,0","°C",""
"11/03/2015 17:14:45","0","54,3","mV","25,0","°C","0","-663,2","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-750,4","mV","25,0","°C","16","-40,8","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,6","mV","25,0","°C","0","-41,4","mV","25,0","°C",""
"11/03/2015 17:15:05","0","54,3","mV","25,0","°C","0","-670,3","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-759,3","mV","25,0","°C","16","-40,9","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,5","mV","25,0","°C","0","-41,3","mV","25,0","°C",""
"11/03/2015 17:15:25","0","54,3","mV","25,0","°C","0","-675,0","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-766,5","mV","25,0","°C","16","-40,9","mV","25,3","°C","0","-39,4","mV","25,0","°C","0","-45,5","mV","25,0","°C","0","-41,2","mV","25,0","°C",""
"11/03/2015 17:15:45","0","54,3","mV","25,0","°C","0","-683,2","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-775,2","mV","25,0","°C","16","-40,9","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,2","mV","25,0","°C","0","-40,9","mV","25,0","°C",""
"11/03/2015 17:16:05","0","54,3","mV","25,0","°C","0","-686,3","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-772,3","mV","25,0","°C","16","-40,8","mV","25,3","°C","0","-39,3","mV","25,0","°C","0","-45,2","mV","25,0","°C","0","-40,8","mV","25,0","°C",""
"11/03/2015 17:16:25","0","54,3","mV","25,0","°C","0","-683,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-778,4","mV","25,0","°C","16","-40,8","mV","25,3","°C","0","-39,2","mV","25,0","°C","0","-45,1","mV","25,0","°C","0","-40,8","mV","25,0","°C",""
"11/03/2015 17:16:45","0","54,3","mV","25,0","°C","0","-686,1","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-778,4","mV","25,0","°C","16","-40,3","mV","25,3","°C","0","-38,7","mV","25,0","°C","0","-44,5","mV","25,0","°C","0","-40,2","mV","25,0","°C",""
"11/03/2015 17:17:05","0","54,3","mV","25,0","°C","0","-679,5","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-772,8","mV","25,0","°C","16","-40,3","mV","25,2","°C","0","-38,7","mV","25,0","°C","0","-44,5","mV","25,0","°C","0","-40,5","mV","25,0","°C",""
