Time,Flags O2_Air,Value O2_Air,Unit O2_Air,Temp O2_Air,T.Unit O2_Air,Flags O2_2,Value O2_2,Unit O2_2,Temp O2_2,T.Unit O2_2,Flags O2_3,Value O2_3,Unit O2_3,Temp O2_3,T.Unit O2_3,Flags O2_4,Value O2_4,Unit O2_4,Temp O2_4,T.Unit O2_4,Flags pH_1,Value pH_1,Unit pH_1,Temp pH_1,T.Unit pH_1,Flags pH_2,Value pH_2,Unit pH_2,Temp pH_2,T.Unit pH_2,Flags pH_3,Value pH_3,Unit pH_3,Temp pH_3,T.Unit pH_3,Flags pH_4,Value pH_4,Unit pH_4,Temp pH_4,T.Unit pH_4,D130
"12/03/2015 3:05:25","0","54,2","mV","25,0","°C","0","-1011,0","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1165,0","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:05:45","0","54,2","mV","25,0","°C","0","-1020,2","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1174,4","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:06:05","0","54,2","mV","25,0","°C","0","-1021,6","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1174,0","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:06:25","0","54,2","mV","25,0","°C","0","-1014,9","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1166,8","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:06:45","0","54,2","mV","25,0","°C","0","-1011,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1166,2","mV","25,0","°C","16","-52,5","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:07:05","0","54,2","mV","25,0","°C","0","-1011,4","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1164,4","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:07:25","0","54,2","mV","25,0","°C","0","-1023,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1177,0","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:07:45","0","54,2","mV","25,0","°C","0","-1016,6","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1171,0","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,1","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:08:05","0","54,2","mV","25,0","°C","0","-1011,8","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1164,3","mV","25,0","°C","16","-52,7","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:08:25","0","54,2","mV","25,0","°C","0","-1015,5","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1166,4","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:08:45","0","54,2","mV","25,0","°C","0","-1024,2","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1167,9","mV","25,0","°C","16","-53,0","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:09:05","0","54,2","mV","25,0","°C","0","-1014,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1164,8","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:09:25","0","54,2","mV","25,0","°C","0","-1024,0","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1175,7","mV","25,0","°C","16","-53,0","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:09:45","0","54,2","mV","25,0","°C","0","-1012,3","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1163,2","mV","25,0","°C","16","-52,6","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:10:05","0","54,2","mV","25,0","°C","0","-1020,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1169,8","mV","25,0","°C","16","-52,6","mV","25,5","°C","0","-51,6","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:10:25","0","54,2","mV","25,0","°C","0","-1017,0","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1163,6","mV","25,0","°C","16","-52,6","mV","25,4","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:10:45","0","54,2","mV","25,0","°C","0","-1023,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1175,5","mV","25,0","°C","16","-53,1","mV","25,5","°C","0","-52,1","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:11:05","0","54,2","mV","25,0","°C","0","-1013,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1164,2","mV","25,0","°C","16","-52,8","mV","25,5","°C","0","-51,8","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:11:25","0","54,2","mV","25,0","°C","0","-1024,1","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1174,4","mV","25,0","°C","16","-52,9","mV","25,5","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:11:45","0","54,2","mV","25,0","°C","0","-1012,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1163,0","mV","25,0","°C","16","-52,7","mV","25,5","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:12:05","0","54,2","mV","25,0","°C","0","-1015,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1166,6","mV","25,0","°C","16","-53,0","mV","25,5","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:12:25","0","54,2","mV","25,0","°C","0","-1024,6","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1174,0","mV","25,0","°C","16","-52,9","mV","25,5","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:12:45","0","54,2","mV","25,0","°C","0","-1016,3","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1167,5","mV","25,0","°C","16","-52,9","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:13:05","0","54,2","mV","25,0","°C","0","-1013,7","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1163,0","mV","25,0","°C","16","-52,7","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:13:25","0","54,2","mV","25,0","°C","0","-1019,1","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1166,4","mV","25,0","°C","16","-52,6","mV","25,5","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:13:45","0","54,2","mV","25,0","°C","0","-1014,5","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1164,1","mV","25,0","°C","16","-52,8","mV","25,4","°C","0","-51,8","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:14:05","0","54,2","mV","25,0","°C","0","-1024,6","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1172,0","mV","25,0","°C","16","-52,8","mV","25,4","°C","0","-51,8","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:14:25","0","54,2","mV","25,0","°C","0","-1025,2","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1174,2","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:14:45","0","54,2","mV","25,0","°C","0","-1015,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1164,8","mV","25,0","°C","16","-52,9","mV","25,4","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:15:05","0","54,2","mV","25,0","°C","0","-1019,3","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1173,7","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:15:25","0","54,2","mV","25,0","°C","0","-1026,3","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1173,6","mV","25,0","°C","16","-53,0","mV","25,4","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:15:45","0","54,2","mV","25,0","°C","0","-1014,5","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1160,5","mV","25,0","°C","16","-52,6","mV","25,4","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:16:05","0","54,2","mV","25,0","°C","0","-1025,3","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1170,6","mV","25,0","°C","16","-52,8","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:16:25","0","54,2","mV","25,0","°C","0","-1024,5","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1171,9","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:16:45","0","54,2","mV","25,0","°C","0","-1022,3","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1169,9","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:17:05","0","54,2","mV","25,0","°C","0","-1025,1","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1171,6","mV","25,0","°C","16","-52,6","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:17:25","0","54,2","mV","25,0","°C","0","-1018,2","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1161,9","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:17:45","0","54,2","mV","25,0","°C","0","-1016,9","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1160,7","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:18:05","0","54,2","mV","25,0","°C","0","-1019,5","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1163,1","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"12/03/2015 3:18:25","0","54,2","mV","25,0","°C","0","-1024,8","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1168,2","mV","25,0","°C","16","-52,7","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:18:45","0","54,2","mV","25,0","°C","0","-1021,0","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1167,5","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:19:05","0","54,2","mV","25,0","°C","0","-1023,2","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1169,5","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:19:25","0","54,2","mV","25,0","°C","0","-1016,0","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1161,4","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:19:45","0","54,2","mV","25,0","°C","0","-1016,0","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1159,6","mV","25,0","°C","16","-52,5","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:20:05","0","54,2","mV","25,0","°C","0","-1020,8","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1163,6","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:20:25","0","54,2","mV","25,0","°C","0","-1022,5","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1169,7","mV","25,0","°C","16","-53,1","mV","25,4","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:20:45","0","54,2","mV","25,0","°C","0","-1023,1","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1169,2","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"12/03/2015 3:21:05","0","54,2","mV","25,0","°C","0","-1017,9","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1167,8","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:21:25","0","54,2","mV","25,0","°C","0","-1028,5","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1179,3","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:21:45","0","54,2","mV","25,0","°C","0","-1016,6","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1176,4","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:22:05","0","54,2","mV","25,0","°C","0","-1025,4","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1180,4","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:22:25","0","54,2","mV","25,0","°C","0","-1015,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1171,0","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:22:45","0","54,2","mV","25,0","°C","0","-1019,7","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1174,0","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:23:05","0","54,2","mV","25,0","°C","0","-1024,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1179,0","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:23:25","0","54,2","mV","25,0","°C","0","-1018,5","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1176,8","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:23:45","0","54,2","mV","25,0","°C","0","-1015,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1176,9","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:24:05","0","54,2","mV","25,0","°C","0","-1024,2","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1182,0","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:24:25","0","54,2","mV","25,0","°C","0","-1022,1","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1177,1","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:24:45","0","54,2","mV","25,0","°C","0","-1020,5","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1178,2","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:25:05","0","54,2","mV","25,0","°C","0","-1016,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1171,0","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:25:25","0","54,2","mV","25,0","°C","0","-1015,1","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1171,4","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:25:45","0","54,2","mV","25,0","°C","0","-1026,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1182,2","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:26:05","0","54,2","mV","25,0","°C","0","-1015,2","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1171,1","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:26:25","0","54,2","mV","25,0","°C","0","-1018,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1172,8","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:26:45","0","54,2","mV","25,0","°C","0","-1026,7","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1173,3","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:27:05","0","54,2","mV","25,0","°C","0","-1023,0","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1176,6","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:27:25","0","54,2","mV","25,0","°C","0","-1019,5","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1175,8","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:27:45","0","54,2","mV","25,0","°C","0","-1027,2","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1181,3","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:28:05","0","54,2","mV","25,0","°C","0","-1016,9","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1172,8","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:28:25","0","54,2","mV","25,0","°C","0","-1022,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1182,1","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"12/03/2015 3:28:45","0","54,2","mV","25,0","°C","0","-1018,9","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1175,3","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:29:05","0","54,2","mV","25,0","°C","0","-1018,3","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1174,2","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:29:25","0","54,2","mV","25,0","°C","0","-1017,9","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1170,8","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:29:45","0","54,2","mV","25,0","°C","0","-1028,9","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1182,7","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"12/03/2015 3:30:05","0","54,2","mV","25,0","°C","0","-1048,4","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1220,0","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:30:25","0","54,3","mV","25,0","°C","0","-1028,7","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1182,3","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:30:45","0","54,5","mV","25,0","°C","0","-1017,7","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1170,9","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:31:05","0","54,6","mV","25,0","°C","0","-1026,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1180,2","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:31:25","0","54,6","mV","25,0","°C","0","-1063,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1215,9","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"12/03/2015 3:31:45","0","54,4","mV","25,0","°C","0","-1060,8","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1216,9","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:32:05","0","54,4","mV","25,0","°C","0","-1066,6","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1221,1","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"12/03/2015 3:32:25","0","54,4","mV","25,0","°C","0","-1048,6","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1202,0","mV","25,0","°C","16","-52,5","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"12/03/2015 3:32:45","0","54,4","mV","25,0","°C","0","-1061,5","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1214,6","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:33:05","0","54,3","mV","25,0","°C","0","-1047,3","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1201,8","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:33:25","0","54,3","mV","25,0","°C","0","-990,4","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1142,3","mV","25,0","°C","16","-42,3","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"12/03/2015 3:33:45","0","54,4","mV","25,0","°C","0","-996,2","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1149,0","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:34:05","0","54,6","mV","25,0","°C","0","-996,7","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1146,5","mV","25,0","°C","16","-52,6","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"12/03/2015 3:34:25","0","54,7","mV","25,0","°C","0","-999,3","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1151,4","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-52,2","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"12/03/2015 3:34:45","0","54,6","mV","25,0","°C","0","-995,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1145,3","mV","25,0","°C","16","-52,6","mV","25,4","°C","0","-51,7","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
